ets Jul 29 2019 12:21:46

rst:0x1 (POWERON_RESET),boot:0x13 (SPI_FAST_FLASH_BOOT)
configsip: 0, SPIWP:0xee
clk_drv:0x00,q_drv:0x00,d_drv:0x00,cs0_drv:0x00,hd_drv:0x00,wp_drv:0x00
mode:DIO, clock div:2
load:0x3fff0030,len:1184
load:0x40078000,len:12776
load:0x40080400,len:3032
entry 0x400805e4
400g: r, Acc: a, Gyro: g, Mag: m, LPS: l
m is pressed
time,x,y,z
3922090,0,0,0
3923899,0,0,0
3925708,0,0,0
3927519,0,0,0
3929328,0,0,0
3931137,0,0,0
3932946,0,0,0
3932160,0,0,0
3957704,0,0,0
3959515,0,0,0
3961323,0,0,0
3963136,0,0,0
3964945,0,0,0
3966754,0,0,0
3968563,0,0,0
3932160,0,0,0
3993320,0,0,0
3995137,0,0,0
3996945,0,0,0
3998754,0,0,0
4000563,0,0,0
4002378,0,0,0
4004187,0,0,0
3997696,0,0,0
4028945,0,0,0
4030754,0,0,0
4032563,0,0,0
4034378,0,0,0
4036187,0,0,0
4037996,0,0,0
4039805,0,0,0
3997696,0,0,0
4064562,0,0,0
4066378,0,0,0
4068187,0,0,0
4069996,0,0,0
4071805,0,0,0
4073613,0,0,0
4075422,0,0,0
4063232,0,0,0
4100193,0,0,0
4102001,0,0,0
4103810,0,0,0
4105619,0,0,0
4107428,0,0,0
4109244,0,0,0
4111053,0,0,0
4128768,0,0,0
4135811,0,0,0
4137620,0,0,0
4139429,0,0,0
4141245,0,0,0
4143054,0,0,0
4144862,0,0,0
4146671,0,0,0
4128768,0,0,0
4171429,0,0,0
4173245,0,0,0
4175054,0,0,0
4176862,0,0,0
4178671,0,0,0
4180480,0,0,0
4182289,0,0,0
4194304,0,0,0
4207046,0,0,0
4208855,0,0,0
4210664,0,0,0
4212473,0,0,0
4214282,0,0,0
4216099,0,0,0
4217907,0,0,0
4194304,0,0,0
4242665,0,0,0
4244474,0,0,0
4246282,0,0,0
4248099,0,0,0
4249908,0,0,0
4251717,0,0,0
4253527,0,0,0
4259840,0,0,0
4278284,0,0,0
4280101,0,0,0
4281910,0,0,0
4283719,0,0,0
4285529,0,0,0
4287338,0,0,0
4289149,0,0,0
4259840,0,0,0
4313915,0,0,0
4315724,0,0,0
4317533,0,0,0
4319343,0,0,0
4321153,0,0,0
4322962,0,0,0
4324771,0,0,0
4325376,0,0,0
4349529,0,0,0
4351387,0,0,0
4353196,0,0,0
4355005,0,0,0
4356813,0,0,0
4358622,0,0,0
4360431,0,0,0
4325376,0,0,0
4385206,0,0,0
4387015,0,0,0
4388824,0,0,0
4390633,0,0,0
4392442,0,0,0
4394258,0,0,0
4396066,0,0,0
4390912,0,0,0
4420824,0,0,0
4422633,0,0,0
4424442,0,0,0
4426258,0,0,0
4428066,0,0,0
4429875,0,0,0
4431684,0,0,0
4390912,0,0,0
4456443,0,0,0
4458258,0,0,0
4460067,0,0,0
4461876,0,0,0
4463685,0,0,0
4465494,0,0,0
4467303,0,0,0
4456448,0,0,0
4492068,0,0,0
4493877,0,0,0
4495686,0,0,0
4497495,0,0,0
4499304,0,0,0
4501121,0,0,0
4502929,0,0,0
4521984,0,0,0
4527687,0,0,0
4529496,0,0,0
4531305,0,0,0
4533122,0,0,0
4534930,0,0,0
4536739,0,0,0
4538548,0,0,0
4521984,0,0,0
4563306,0,0,0
4565122,0,0,0
4566931,0,0,0
4568740,0,0,0
4570549,0,0,0
4572368,0,0,0
4574177,0,0,0
4587520,0,0,0
4598941,0,0,0
4600750,0,0,0
4602559,0,0,0
4604375,0,0,0
4606184,0,0,0
4607993,0,0,0
4609802,0,0,0
4587520,0,0,0
4634559,0,0,0
4636375,0,0,0
4638184,0,0,0
4639993,0,0,0
4641801,0,0,0
4643610,0,0,0
4645419,0,0,0
4653056,0,0,0
4670187,0,0,0
4671995,0,0,0
4673804,0,0,0
4675613,0,0,0
4677422,0,0,0
4679231,0,0,0
4681040,0,0,0
4653056,0,0,0
4705797,0,0,0
4707606,0,0,0
4709415,0,0,0
4711223,0,0,0
4713032,0,0,0
4714841,0,0,0
4716650,0,0,0
4718592,0,0,0
4741408,0,0,0
4743217,0,0,0
4745025,0,0,0
4746834,0,0,0
4748643,0,0,0
4750452,0,0,0
4752261,0,0,0
4718592,0,0,0
4777018,0,0,0
4778827,0,0,0
4780636,0,0,0
4782444,0,0,0
4784260,0,0,0
4786069,0,0,0
4787886,0,0,0
4784128,0,0,0
4812643,0,0,0
4814452,0,0,0
4816261,0,0,0
4818069,0,0,0
4819886,0,0,0
4821695,0,0,0
4823506,0,0,0
4784128,0,0,0
4848263,0,0,0
4850072,0,0,0
4851888,0,0,0
4853697,0,0,0
4855508,0,0,0
4857317,0,0,0
4859134,0,0,0
4849664,0,0,0
4883899,0,0,0
4885708,0,0,0
4887519,0,0,0
4889328,0,0,0
4891137,0,0,0
4892946,0,0,0
4894755,0,0,0
4915200,0,0,0
4919515,0,0,0
4921323,0,0,0
4923136,0,0,0
4924945,0,0,0
4926754,0,0,0
4928563,0,0,0
4930378,0,0,0
4915200,0,0,0
4955136,0,0,0
4956945,0,0,0
4958754,0,0,0
4960563,0,0,0
4962378,0,0,0
4964187,0,0,0
4965995,0,0,0
4980736,0,0,0
4990753,0,0,0
4992562,0,0,0
4994378,0,0,0
4996187,0,0,0
4997996,0,0,0
4999804,0,0,0
5001613,0,0,0
4980736,0,0,0
5026378,0,0,0
5028187,0,0,0
5029996,0,0,0
5031805,0,0,0
5033613,0,0,0
5035422,0,0,0
5037231,0,0,0
5046272,0,0,0
5061988,0,0,0
5063797,0,0,0
5065606,0,0,0
5067415,0,0,0
5069224,0,0,0
5071032,0,0,0
5072841,0,0,0
5046272,0,0,0
5097599,0,0,0
5099408,0,0,0
5101217,0,0,0
5103026,0,0,0
5104835,0,0,0
5106644,0,0,0
5108453,0,0,0
5111808,0,0,0
5133214,0,0,0
5135023,0,0,0
5136831,0,0,0
5138640,0,0,0
5140449,0,0,0
5142260,0,0,0
5144069,0,0,0
5111808,0,0,0
5168834,0,0,0
5170643,0,0,0
5172452,0,0,0
5174261,0,0,0
5176069,0,0,0
5177886,0,0,0
5179695,0,0,0
5177344,0,0,0
5204454,0,0,0
5206263,0,0,0
5208072,0,0,0
5209888,0,0,0
5211697,0,0,0
5213508,0,0,0
5215317,0,0,0
5177344,0,0,0
5240090,0,0,0
5241899,0,0,0
5243708,0,0,0
5245519,0,0,0
5247328,0,0,0
5249137,0,0,0
5250946,0,0,0
5242880,0,0,0
5275704,0,0,0
5277515,0,0,0
5279323,0,0,0
5281136,0,0,0
5282945,0,0,0
5284754,0,0,0
5286563,0,0,0
5308416,0,0,0
5311320,0,0,0
5313137,0,0,0
5314945,0,0,0
5316754,0,0,0
5318563,0,0,0
5320378,0,0,0
5322187,0,0,0
5308416,0,0,0
5346945,0,0,0
5348754,0,0,0
5350563,0,0,0
5352378,0,0,0
5354187,0,0,0
5355996,0,0,0
5357805,0,0,0
5373952,0,0,0
5382562,0,0,0
5384378,0,0,0
5386187,0,0,0
5387996,0,0,0
5389805,0,0,0
5391613,0,0,0
5393422,0,0,0
5373952,0,0,0
5418193,0,0,0
5420001,0,0,0
5421810,0,0,0
5423619,0,0,0
5425428,0,0,0
5427244,0,0,0
5429053,0,0,0
5439488,0,0,0
5453811,0,0,0
5455620,0,0,0
5457429,0,0,0
5459245,0,0,0
5461054,0,0,0
5462862,0,0,0
5464671,0,0,0
5439488,0,0,0
5489429,0,0,0
5491245,0,0,0
5493054,0,0,0
5494862,0,0,0
5496671,0,0,0
5498480,0,0,0
5500289,0,0,0
5505024,0,0,0
5525046,0,0,0
5526855,0,0,0
5528664,0,0,0
5530473,0,0,0
5532282,0,0,0
5534099,0,0,0
5535907,0,0,0
5505024,0,0,0
5560665,0,0,0
5562474,0,0,0
5564282,0,0,0
5566099,0,0,0
5567908,0,0,0
5569717,0,0,0
5571527,0,0,0
5570560,0,0,0
5596284,0,0,0
5598101,0,0,0
5599910,0,0,0
5601719,0,0,0
5603529,0,0,0
5605338,0,0,0
5607149,0,0,0
5570560,0,0,0
5631915,0,0,0
5633724,0,0,0
5635533,0,0,0
5637343,0,0,0
5639153,0,0,0
5640962,0,0,0
5642771,0,0,0
5636096,0,0,0
5667529,0,0,0
5669338,0,0,0
5671148,0,0,0
5672957,0,0,0
5674766,0,0,0
5676575,0,0,0
5678395,0,0,0
5636096,0,0,0
5703156,0,0,0
5704965,0,0,0
5706774,0,0,0
5708582,0,0,0
5710398,0,0,0
5712207,0,0,0
5714016,0,0,0
5701632,0,0,0
5738773,0,0,0
5740582,0,0,0
5742398,0,0,0
5744207,0,0,0
5746016,0,0,0
5747825,0,0,0
5749634,0,0,0
5767168,0,0,0
5774396,0,0,0
5776204,0,0,0
5778013,0,0,0
5779822,0,0,0
5781631,0,0,0
5783440,0,0,0
5785256,0,0,0
5767168,0,0,0
5810014,0,0,0
5811822,0,0,0
5813631,0,0,0
5815440,0,0,0
5817257,0,0,0
5819065,0,0,0
5820874,0,0,0
5832704,0,0,0
5845631,0,0,0
5847440,0,0,0
5849257,0,0,0
5851066,0,0,0
5852874,0,0,0
5854683,0,0,0
5856492,0,0,0
5832704,0,0,0
5881257,0,0,0
5883066,0,0,0
5884875,0,0,0
5887387,0,0,0
5889196,0,0,0
5891005,0,0,0
5892814,0,0,0
5898240,0,0,0
5917571,0,0,0
5919387,0,0,0
5921196,0,0,0
5923004,0,0,0
5924813,0,0,0
5926622,0,0,0
5928431,0,0,0
5898240,0,0,0
5953206,0,0,0
5955015,0,0,0
5956824,0,0,0
5958633,0,0,0
5960442,0,0,0
5962258,0,0,0
5964066,0,0,0
5963776,0,0,0
5988824,0,0,0
5990633,0,0,0
5992442,0,0,0
5994258,0,0,0
5996066,0,0,0
5997875,0,0,0
5999684,0,0,0
5963776,0,0,0
6024443,0,0,0
6026258,0,0,0
6028067,0,0,0
6029876,0,0,0
6031685,0,0,0
6033494,0,0,0
6035303,0,0,0
6029312,0,0,0
6060068,0,0,0
6061877,0,0,0
6063686,0,0,0
6065495,0,0,0
6067304,0,0,0
6069121,0,0,0
6070929,0,0,0
6029312,0,0,0
6095687,0,0,0
6097496,0,0,0
6099305,0,0,0
6101122,0,0,0
